edinet_code,sec_code,doc_id,filer_name,period_end,submit_date,doc_description
E01169,5273,S100YJGQ,三谷セキサン株式会社,2026-03-31,2026-06-25,有価証券報告書－第93期(2025/04/01－2026/03/31)
E01719,6384,S100YKGJ,株式会社昭和真空,2026-03-31,2026-06-25,有価証券報告書－第68期(2025/04/01－2026/03/31)
E04221,9036,S100YK2G,東部ネットワーク株式会社,2026-03-31,2026-06-25,有価証券報告書－第113期(2025/04/01－2026/03/31)
E02335,7722,S100YJ8C,国際計測器株式会社,2026-03-31,2026-06-25,有価証券報告書－第57期(2025/04/01－2026/03/31)
E31560,7780,S100YIHS,株式会社メニコン,2026-03-31,2026-06-25,有価証券報告書－第69期(2025/04/01－2026/03/31)
E04345,9364,S100YG9D,株式会社上組,2026-03-31,2026-06-25,有価証券報告書－第87期(2025/04/01－2026/03/31)
E03296,7564,S100YGNI,株式会社ワークマン,2026-03-31,2026-06-25,有価証券報告書－第45期(2025/04/01－2026/03/31)
E00317,1719,S100YHJP,株式会社安藤・間,2026-03-31,2026-06-25,有価証券報告書－第13期(2025/04/01－2026/03/31)
E02682,8037,S100YKU0,カメイ株式会社,2026-03-31,2026-06-25,有価証券報告書－第113期(2025/04/01－2026/03/31)
E01352,5821,S100YKSU,平河ヒューテック株式会社,2026-03-31,2026-06-25,有価証券報告書－第85期(2025/04/01－2026/03/31)
E05410,2433,S100YHXU,株式会社博報堂ＤＹホールディングス,2026-03-31,2026-06-25,有価証券報告書－第23期(2025/04/01－2026/03/31)
E00494,2916,S100YKFH,仙波糖化工業株式会社,2026-03-31,2026-06-25,有価証券報告書－第79期(2025/04/01－2026/03/31)
E00584,3583,S100YK22,オーベクス株式会社,2026-03-31,2026-06-25,有価証券報告書－第141期(2025/04/01－2026/03/31)
E04707,4661,S100YCJX,株式会社オリエンタルランド,2026-03-31,2026-06-25,有価証券報告書－第66期(2025/04/01－2026/03/31)
E02269,7726,S100YK6H,黒田精工株式会社,2026-03-31,2026-06-25,有価証券報告書－第82期(2025/04/01－2026/03/31)
E04824,9733,S100YK8I,株式会社ナガセ,2026-03-31,2026-06-25,有価証券報告書－第51期(2025/04/01－2026/03/31)
E02806,7443,S100YI62,横浜魚類株式会社,2026-03-31,2026-06-25,有価証券報告書－第92期(2025/04/01－2026/03/31)
E04991,4678,S100YJWK,株式会社　秀英予備校,2026-03-31,2026-06-25,有価証券報告書－第43期(2025/04/01－2026/03/31)
E01629,6346,S100YHXC,キクカワエンタープライズ株式会社,2026-03-31,2026-06-25,有価証券報告書－第145期(2025/04/01－2026/03/31)
E02917,2654,S100YIEY,株式会社アスモ,2026-03-31,2026-06-25,有価証券報告書－第51期(2025/04/01－2026/03/31)
E25386,6626,S100YJ3G,ＳＥＭＩＴＥＣ株式会社,2026-03-31,2026-06-25,有価証券報告書－第70期(2025/04/01－2026/03/31)
E00916,4628,S100YJ5K,エスケー化研株式会社,2026-03-31,2026-06-25,有価証券報告書－第70期(2025/04/01－2026/03/31)
E00675,3945,S100YJ4G,スーパーバッグ株式会社,2026-03-31,2026-06-25,有価証券報告書－第89期(2025/04/01－2026/03/31)
E01149,5363,S100YI3M,東京窯業株式会社,2026-03-31,2026-06-25,有価証券報告書－第107期(2025/04/01－2026/03/31)
E25665,6620,S100YJZT,宮越ホールディングス株式会社,2026-03-31,2026-06-25,有価証券報告書－第15期(2025/04/01－2026/03/31)
E04932,9791,S100YJP6,株式会社ビケンテクノ,2026-03-31,2026-06-25,有価証券報告書－第63期(2025/04/01－2026/03/31)
E03678,8542,S100YJ7V,株式会社トマト銀行,2026-03-31,2026-06-25,有価証券報告書－第143期(2025/04/01－2026/03/31)
E05029,4719,S100YK7V,株式会社アルファシステムズ,2026-03-31,2026-06-25,有価証券報告書－第54期(2025/04/01－2026/03/31)
E01324,7414,S100YK40,小野建株式会社,2026-03-31,2026-06-25,有価証券報告書－第77期(2025/04/01－2026/03/31)
E00347,2003,S100YK99,日東富士製粉株式会社,2026-03-31,2026-06-25,有価証券報告書－第128期(2025/04/01－2026/03/31)
E02718,9867,S100YKQM,ソレキア株式会社,2026-03-31,2026-06-25,有価証券報告書－第68期(2025/04/01－2026/03/31)
E00027,1491,S100YKQY,中外鉱業株式会社,2026-03-31,2026-06-25,有価証券報告書－第134期(2025/04/01－2026/03/31)
E02435,7885,S100YITM,タカノ株式会社,2026-03-31,2026-06-25,有価証券報告書－第73期(2025/04/01－2026/03/31)
E03346,6836,S100YHPG,ぷらっとホーム株式会社,2026-03-31,2026-06-25,有価証券報告書－第34期(2025/04/01－2026/03/31)
E00313,1723,S100YH9O,日本電技株式会社,2026-03-31,2026-06-25,有価証券報告書－第67期(2025/04/01－2026/03/31)
E00030,3315,S100YK1Z,日本コークス工業株式会社,2026-03-31,2026-06-25,有価証券報告書－第23期(2025/04/01－2026/03/31)
E04215,9051,S100YKGW,センコン物流株式会社,2026-03-31,2026-06-25,有価証券報告書－第67期(2025/04/01－2026/03/31)
E04247,9363,S100YK5Y,株式会社大運,2026-03-31,2026-06-25,有価証券報告書－第106期(2025/04/01－2026/03/31)
E05307,2329,S100YKO9,株式会社東北新社,2026-03-31,2026-06-25,有価証券報告書－第64期(2025/04/01－2026/03/31)
E05269,4347,S100YK4A,ブロードメディア株式会社,2026-03-31,2026-06-25,有価証券報告書－第30期(2025/04/01－2026/03/31)
E01365,5922,S100YJYT,那須電機鉄工株式会社,2026-03-31,2026-06-25,有価証券報告書－第104期(2025/04/01－2026/03/31)
E00686,3954,S100YK0Y,昭和パックス株式会社,2026-03-31,2026-06-25,有価証券報告書－第130期(2025/04/01－2026/03/31)
E02066,6750,S100YK25,エレコム株式会社,2026-03-31,2026-06-25,有価証券報告書－第41期(2025/04/01－2026/03/31)
E00527,3103,S100YJHA,ユニチカ株式会社,2026-03-31,2026-06-25,有価証券報告書－第216期(2025/04/01－2026/03/31)
E00528,3106,S100YIYE,倉敷紡績株式会社,2026-03-31,2026-06-25,有価証券報告書－第218期(2025/04/01－2026/03/31)
E04254,9171,S100YKD9,栗林商船株式会社,2026-03-31,2026-06-25,有価証券報告書－第153期(2025/04/01－2026/03/31)
E02288,7735,S100YK9N,株式会社ＳＣＲＥＥＮホールディングス,2026-03-31,2026-06-25,有価証券報告書－第85期(2025/04/01－2026/03/31)
E03129,8281,S100YJT6,ゼビオホールディングス株式会社,2026-03-31,2026-06-25,有価証券報告書－第54期(2025/04/01－2026/03/31)
E01417,5947,S100YJCU,リンナイ株式会社,2026-03-31,2026-06-25,有価証券報告書－第76期(2025/04/01－2026/03/31)
E34720,7060,S100YJZ1,ギークス株式会社,2026-03-31,2026-06-25,有価証券報告書－第19期(2025/04/01－2026/03/31)
E01743,6507,S100YI4V,シンフォニアテクノロジー株式会社,2026-03-31,2026-06-25,有価証券報告書－第102期(2025/04/01－2026/03/31)
E04978,4664,S100YIKA,株式会社アール・エス・シー,2026-03-31,2026-06-25,有価証券報告書－第56期(2025/04/01－2026/03/31)
E02946,2737,S100YJQ2,株式会社トーメンデバイス,2026-03-31,2026-06-25,有価証券報告書－第35期(2025/04/01－2026/03/31)
E02807,7444,S100YK4R,ハリマ共和物産株式会社,2026-03-31,2026-06-25,有価証券報告書－第59期(2025/04/01－2026/03/31)
E05478,2435,S100YJJS,株式会社シダー,2026-03-31,2026-06-25,有価証券報告書－第45期(2025/04/01－2026/03/31)
E01912,6647,S100YJH1,森尾電機株式会社,2026-03-31,2026-06-25,有価証券報告書－第94期(2025/04/01－2026/03/31)
E03456,3370,S100YIJ4,株式会社フジタコーポレーション,2026-03-31,2026-06-25,有価証券報告書－第48期(2025/04/01－2026/03/31)
E01477,6023,S100YCLQ,ダイハツインフィニアース株式会社,2026-03-31,2026-06-25,有価証券報告書－第66期(2025/04/01－2026/03/31)
E00902,4116,S100YGML,大日精化工業株式会社,2026-03-31,2026-06-25,有価証券報告書－第123期(2025/04/01－2026/03/31)
E00744,2376,S100YICX,株式会社　サイネックス,2026-03-31,2026-06-25,有価証券報告書－第61期(2025/04/01－2026/03/31)
E02840,7483,S100YGD2,株式会社ドウシシャ,2026-03-31,2026-06-25,有価証券報告書－第50期(2025/04/01－2026/03/31)
E04933,9790,S100YHZN,福井コンピュータホールディングス株式会社,2026-03-31,2026-06-25,有価証券報告書－第47期(2025/04/01－2026/03/31)
E02688,8086,S100YJLK,ニプロ株式会社,2026-03-31,2026-06-25,有価証券報告書－第73期(2025/04/01－2026/03/31)
E00187,9767,S100YJLW,日建工学株式会社,2026-03-31,2026-06-25,有価証券報告書－第63期(2025/04/01－2026/03/31)
E01166,5237,S100YK4Z,株式会社ノザワ,2026-03-31,2026-06-25,有価証券報告書－第166期(2025/04/01－2026/03/31)
E36405,9327,S100YI5P,株式会社イー・ロジット,2026-03-31,2026-06-25,有価証券報告書－第27期(2025/04/01－2026/03/31)
E00926,8841,S100YJ5N,株式会社テーオーシー,2026-03-31,2026-06-25,有価証券報告書－第60期(2025/04/01－2026/03/31)
E01269,5603,S100YJMF,虹技株式会社,2026-03-31,2026-06-25,有価証券報告書－第121期(2025/04/01－2026/03/31)
E03508,3069,S100YK48,株式会社　ＪＦＬＡホールディングス,2026-03-31,2026-06-25,有価証券報告書－第20期(2025/04/01－2026/03/31)
E01052,4234,S100YK61,株式会社サンエー化研,2026-03-31,2026-06-25,有価証券報告書－第117期(2025/04/01－2026/03/31)
E01841,6986,S100YK0D,双葉電子工業株式会社,2026-03-31,2026-06-25,有価証券報告書－第83期(2025/04/01－2026/03/31)
E04088,9007,S100YIM7,小田急電鉄株式会社,2026-03-31,2026-06-25,有価証券報告書－第105期(2025/04/01－2026/03/31)
E04591,9635,S100YKI6,武蔵野興業株式会社,2026-03-31,2026-06-25,有価証券報告書－第155期(2025/04/01－2026/03/31)
E04178,9068,S100YKCI,丸全昭和運輸株式会社,2026-03-31,2026-06-25,有価証券報告書－第124期(2025/04/01－2026/03/31)
E00218,1878,S100YFJK,大東建託株式会社,2026-03-31,2026-06-25,有価証券報告書－第52期(2025/04/01－2026/03/31)
E05674,3840,S100YKGU,パス株式会社,2026-03-31,2026-06-25,有価証券報告書－第36期(2025/04/01－2026/03/31)
E02180,6392,S100YJDP,株式会社　ヤマダコーポレーション,2026-03-31,2026-06-25,有価証券報告書－第101期(2025/04/01－2026/03/31)
E04960,7502,S100YJCG,株式会社プラザホールディングス,2026-03-31,2026-06-25,有価証券報告書－第39期(2025/04/01－2026/03/31)
E03460,3375,S100YKCU,株式会社ＺＯＡ,2026-03-31,2026-06-25,有価証券報告書－第44期(2025/04/01－2026/03/31)
E01817,6989,S100YJZD,北陸電気工業株式会社,2026-03-31,2026-06-25,有価証券報告書－第92期(2025/04/01－2026/03/31)
E00165,8836,S100YIFC,株式会社ＲＩＳＥ,2026-03-31,2026-06-25,有価証券報告書－第80期(2025/04/01－2026/03/31)
E01408,5905,S100YK2J,日本製罐株式会社,2026-03-31,2026-06-25,有価証券報告書－第121期(2025/04/01－2026/03/31)
E02879,7570,S100YK09,橋本総業ホールディングス株式会社,2026-03-31,2026-06-25,有価証券報告書－第89期(2025/04/01－2026/03/31)
E05030,4720,S100YKMH,株式会社城南進学研究社,2026-03-31,2026-06-25,有価証券報告書－第44期(2025/04/01－2026/03/31)
E03299,7571,S100YJEK,株式会社ヤマノホールディングス,2026-03-31,2026-06-25,有価証券報告書－第40期(2025/04/01－2026/03/31)
E02610,8104,S100YJIQ,クワザワホールディングス株式会社,2026-03-31,2026-06-25,有価証券報告書－第77期(2025/04/01－2026/03/31)
E35504,4492,S100YJQM,株式会社ゼネテック,2026-03-31,2026-06-25,有価証券報告書－第41期(2025/04/01－2026/03/31)
E01754,6648,S100YKAV,株式会社かわでん,2026-03-31,2026-06-25,有価証券報告書－第105期(2025/04/01－2026/03/31)
E00035,7021,S100Y8BD,株式会社ニッチツ,2026-03-31,2026-06-25,有価証券報告書－第101期(2025/04/01－2026/03/31)
E01758,6517,S100YHXJ,デンヨー株式会社,2026-03-31,2026-06-25,有価証券報告書－第78期(2025/04/01－2026/03/31)
E02668,8147,S100YJEU,株式会社トミタ,2026-03-31,2026-06-25,有価証券報告書－第79期(2025/04/01－2026/03/31)
E00880,4403,S100YI3F,日油株式会社,2026-03-31,2026-06-25,有価証券報告書－第103期(2025/04/01－2026/03/31)
E32803,7192,S100YKHZ,日本モーゲージサービス株式会社,2026-03-31,2026-06-25,有価証券報告書－第21期(2025/04/01－2026/03/31)
E01382,5975,S100YHLP,東プレ株式会社,2026-03-31,2026-06-25,有価証券報告書－第131期(2025/04/01－2026/03/31)
E01415,5936,S100YKHR,東洋シヤッター株式会社,2026-03-31,2026-06-25,有価証券報告書－第71期(2025/04/01－2026/03/31)
E01493,6125,S100YKCW,株式会社岡本工作機械製作所,2026-03-31,2026-06-25,有価証券報告書－第127期(2025/04/01－2026/03/31)
E01849,6718,S100YIVR,アイホン株式会社,2026-03-31,2026-06-25,有価証券報告書－第68期(2025/04/01－2026/03/31)
E00232,1905,S100YJFD,株式会社テノックス,2026-03-31,2026-06-25,有価証券報告書－第56期(2025/04/01－2026/03/31)
E01643,6247,S100YJL5,株式会社日阪製作所,2026-03-31,2026-06-25,有価証券報告書－第97期(2025/04/01－2026/03/31)
E00130,1853,S100YJ3W,株式会社　森組,2026-03-31,2026-06-25,有価証券報告書－第93期(2025/04/01－2026/03/31)
E04273,9202,S100YKL4,ＡＮＡホールディングス株式会社,2026-03-31,2026-06-25,有価証券報告書－第76期(2025/04/01－2026/03/31)
E00066,1882,S100YFHW,東亜道路工業株式会社,2026-03-31,2026-06-25,有価証券報告書－第120期(2025/04/01－2026/03/31)
E02823,7461,S100YJ86,株式会社キムラ,2026-03-31,2026-06-25,有価証券報告書－第76期(2025/04/01－2026/03/31)
E01899,6994,S100YKEP,株式会社指月電機製作所,2026-03-31,2026-06-25,有価証券報告書－第98期(2025/04/01－2026/03/31)
E01096,5142,S100YJF9,アキレス株式会社,2026-03-31,2026-06-25,有価証券報告書－第106期(2025/04/01－2026/03/31)
E01130,5233,S100YJYE,太平洋セメント株式会社,2026-03-31,2026-06-25,有価証券報告書－第28期(2025/04/01－2026/03/31)
E01932,6803,S100YG7Z,ティアック株式会社,2026-03-31,2026-06-25,有価証券報告書－第78期(2025/04/01－2026/03/31)
E00659,3941,S100YI9N,レンゴー株式会社,2026-03-31,2026-06-25,有価証券報告書－第158期(2025/04/01－2026/03/31)
E01624,6495,S100YKBD,株式会社宮入バルブ製作所,2026-03-31,2026-06-25,有価証券報告書－第81期(2025/04/01－2026/03/31)
E01362,5915,S100YKDC,株式会社駒井ハルテック,2026-03-31,2026-06-25,有価証券報告書－第97期(2025/04/01－2026/03/31)
E03984,8881,S100YK7Q,株式会社日神グループホールディングス,2026-03-31,2026-06-25,有価証券報告書－第52期(2025/04/01－2026/03/31)
E01819,6771,S100YGW1,池上通信機株式会社,2026-03-31,2026-06-25,有価証券報告書－第85期(2025/04/01－2026/03/31)
E02895,7602,S100YKCQ,株式会社レダックス,2026-03-31,2026-06-25,有価証券報告書－第39期(2025/04/01－2026/03/31)
E41130,543A,S100YK16,ＡＲＣＨＩＯＮ株式会社,2026-03-31,2026-06-25,有価証券報告書－第1期(2025/06/02－2026/03/31)
E00454,2055,S100YIEA,日和産業株式会社,2026-03-31,2026-06-25,有価証券報告書－第122期(2025/04/01－2026/03/31)
E01445,5941,S100YJT1,株式会社　中西製作所,2026-03-31,2026-06-25,有価証券報告書－第70期(2025/04/01－2026/03/31)
E01120,7932,S100YIZ2,株式会社ニッピ,2026-03-31,2026-06-25,有価証券報告書－第179期(2025/04/01－2026/03/31)
E01650,6457,S100YG4D,グローリー株式会社,2026-03-31,2026-06-25,有価証券報告書－第80期(2025/04/01－2026/03/31)
E00487,2911,S100YI4Q,旭松食品株式会社,2026-03-31,2026-06-25,有価証券報告書－第76期(2025/04/01－2026/03/31)
E01057,4464,S100YKEL,株式会社ソフト９９コーポレーション,2026-03-31,2026-06-25,有価証券報告書－第72期(2025/04/01－2026/03/31)
E01364,5918,S100YJYC,瀧上工業株式会社,2026-03-31,2026-06-25,有価証券報告書－第89期(2025/04/01－2026/03/31)
E01662,6351,S100YKE5,株式会社鶴見製作所,2026-03-31,2026-06-25,有価証券報告書－第75期(2025/04/01－2026/03/31)
E33834,3447,S100YJZ0,信和株式会社,2026-03-31,2026-06-25,有価証券報告書－第12期(2025/04/01－2026/03/31)
E04800,9761,S100YJ2Z,東海リース株式会社,2026-03-31,2026-06-25,有価証券報告書－第58期(2025/04/01－2026/03/31)
E04877,9928,S100YKDZ,株式会社ミロク情報サービス,2026-03-31,2026-06-25,有価証券報告書－第49期(2025/04/01－2026/03/31)
E00396,2531,S100YINV,宝ホールディングス株式会社,2026-03-31,2026-06-25,有価証券報告書－第115期(2025/04/01－2026/03/31)
E05480,3774,S100YHYH,株式会社インターネットイニシアティブ,2026-03-31,2026-06-25,有価証券報告書－第34期(2025/04/01－2026/03/31)
E00570,8091,S100YIWE,ニチモウ株式会社,2026-03-31,2026-06-25,有価証券報告書－第140期(2025/04/01－2026/03/31)
E00784,4092,S100YJUC,日本化学工業株式会社,2026-03-31,2026-06-25,有価証券報告書－第168期(2025/04/01－2026/03/31)
E00369,2201,S100YHJS,森永製菓株式会社,2026-03-31,2026-06-25,有価証券報告書－第178期(2025/04/01－2026/03/31)
E00948,4559,S100YKC2,ゼリア新薬工業株式会社,2026-03-31,2026-06-25,有価証券報告書－第72期(2025/04/01－2026/03/31)
E03148,9854,S100YJUD,愛眼株式会社,2026-03-31,2026-06-25,有価証券報告書－第66期(2025/04/01－2026/03/31)
E01495,6134,S100YKAW,株式会社ＦＵＪＩ,2026-03-31,2026-06-25,有価証券報告書－第80期(2025/04/01－2026/03/31)
E31979,3465,S100YIZP,ケイアイスター不動産株式会社,2026-03-31,2026-06-25,有価証券報告書－第36期(2025/04/01－2026/03/31)
E00514,2819,S100YJNX,エバラ食品工業株式会社,2026-03-31,2026-06-25,有価証券報告書－第68期(2025/04/01－2026/03/31)
E05291,2307,S100YJU2,株式会社クロスキャット,2026-03-31,2026-06-25,有価証券報告書－第53期(2025/04/01－2026/03/31)
E02699,8226,S100YK3T,株式会社　理経,2026-03-31,2026-06-25,有価証券報告書－第69期(2025/04/01－2026/03/31)
E01156,5261,S100YK7M,リソルホールディングス株式会社,2026-03-31,2026-06-25,有価証券報告書－第133期(2025/04/01－2026/03/31)
E00563,3577,S100YJEV,東海染工株式会社,2026-03-31,2026-06-25,有価証券報告書－第106期(2025/04/01－2026/03/31)
E00917,4629,S100YJ59,大伸化学株式会社,2026-03-31,2026-06-25,有価証券報告書－第74期(2025/04/01－2026/03/31)
E01398,9930,S100YKDH,北沢産業株式会社,2026-03-31,2026-06-25,有価証券報告書－第79期(2025/04/01－2026/03/31)
E00631,7822,S100YJDA,永大産業株式会社,2026-03-31,2026-06-25,有価証券報告書－第92期(2025/04/01－2026/03/31)
E01612,6393,S100YJ87,油研工業株式会社,2026-03-31,2026-06-25,有価証券報告書－第82期(2025/04/01－2026/03/31)
E01471,6018,S100YJVP,阪神内燃機工業株式会社,2026-03-31,2026-06-25,有価証券報告書－第161期(2025/04/01－2026/03/31)
E01546,6378,S100YF9Q,木村化工機株式会社,2026-03-31,2026-06-25,有価証券報告書－第79期(2025/04/01－2026/03/31)
E03367,2681,S100YJMA,株式会社ゲオホールディングス,2026-03-31,2026-06-25,有価証券報告書－第38期(2025/04/01－2026/03/31)
E32109,7185,S100YJPR,ヒロセ通商株式会社,2026-03-31,2026-06-25,有価証券報告書－第23期(2025/04/01－2026/03/31)
E01747,6643,S100YJNT,株式会社戸上電機製作所,2026-03-31,2026-06-25,有価証券報告書－第151期(2025/04/01－2026/03/31)
E00777,4064,S100YJLD,日本カーバイド工業株式会社,2026-03-31,2026-06-25,有価証券報告書－第127期(2025/04/01－2026/03/31)
E03124,8219,S100YJ44,青山商事株式会社,2026-03-31,2026-06-25,有価証券報告書－第62期(2025/04/01－2026/03/31)
E01163,5391,S100YK9E,株式会社エーアンドエーマテリアル,2026-03-31,2026-06-25,有価証券報告書－第26期(2025/04/01－2026/03/31)
E03251,7464,S100YJG0,セフテック株式会社,2026-03-31,2026-06-25,有価証券報告書－第69期(2025/04/01－2026/03/31)
E01909,6407,S100YGB2,ＣＫＤ株式会社,2026-03-31,2026-06-25,有価証券報告書－第106期(2025/04/01－2026/03/31)
E02419,6417,S100YI30,株式会社三共,2026-03-31,2026-06-25,有価証券報告書－第61期(2025/04/01－2026/03/31)
E02382,7990,S100YGZ1,グローブライド株式会社,2026-03-31,2026-06-25,有価証券報告書－第71期(2025/04/01－2026/03/31)
E00456,8006,S100YIWQ,ユアサ・フナショク株式会社,2026-03-31,2026-06-25,有価証券報告書－第55期(2025/04/01－2026/03/31)
E00064,1810,S100YHYW,松井建設株式会社,2026-03-31,2026-06-25,有価証券報告書－第97期(2025/04/01－2026/03/31)
E24457,3640,S100YJ1O,株式会社電算,2026-03-31,2026-06-25,有価証券報告書－第61期(2025/04/01－2026/03/31)
E00506,2922,S100YJ2U,株式会社なとり,2026-03-31,2026-06-25,有価証券報告書－第78期(2025/04/01－2026/03/31)
E01507,6147,S100YGTK,株式会社ヤマザキ,2026-03-31,2026-06-25,有価証券報告書－第66期(2025/04/01－2026/03/31)
E04509,9511,S100YGEA,沖縄電力株式会社,2026-03-31,2026-06-25,有価証券報告書－第54期(2025/04/01－2026/03/31)
E37523,9220,S100YK1M,エフビー介護サービス株式会社,2026-03-31,2026-06-25,有価証券報告書－第39期(2025/04/01－2026/03/31)
E04940,9782,S100YIWH,株式会社ディーエムエス,2026-03-31,2026-06-25,有価証券報告書－第67期(2025/04/01－2026/03/31)
E03267,7508,S100YI5T,株式会社Ｇ‐７ホールディングス,2026-03-31,2026-06-25,有価証券報告書－第51期(2025/04/01－2026/03/31)
E01259,5444,S100YGVD,大和工業株式会社,2026-03-31,2026-06-25,有価証券報告書－第107期(2025/04/01－2026/03/31)
E00635,7887,S100YIWV,南海プライウッド株式会社,2026-03-31,2026-06-25,有価証券報告書－第73期(2025/04/01－2026/03/31)
E01098,5192,S100YJBU,三ツ星ベルト株式会社,2026-03-31,2026-06-25,有価証券報告書－第111期(2025/04/01－2026/03/31)
E01694,6292,S100YJHG,株式会社カワタ,2026-03-31,2026-06-25,有価証券報告書－第77期(2025/04/01－2026/03/31)
E30692,4247,S100YK0F,ポバール興業株式会社,2026-03-31,2026-06-25,有価証券報告書－第62期(2025/04/01－2026/03/31)
E00850,4274,S100YJCX,細谷火工株式会社,2026-03-31,2026-06-25,有価証券報告書－第75期(2025/04/01－2026/03/31)
E01007,4998,S100YGPK,フマキラー株式会社,2026-03-31,2026-06-25,有価証券報告書－第77期(2025/04/01－2026/03/31)
E02673,8152,S100YI5G,ソマール株式会社,2026-03-31,2026-06-25,有価証券報告書－第79期(2025/04/01－2026/03/31)
E01584,6317,S100YHUP,株式会社北川鉄工所,2026-03-31,2026-06-25,有価証券報告書－第116期(2025/04/01－2026/03/31)
E02878,7567,S100YJKR,株式会社栄電子,2026-03-31,2026-06-25,有価証券報告書－第59期(2025/04/01－2026/03/31)
E01992,6919,S100YJK1,ケル株式会社,2026-03-31,2026-06-25,有価証券報告書－第64期(2025/04/01－2026/03/31)
E01441,5973,S100YDF3,株式会社トーアミ,2026-03-31,2026-06-25,有価証券報告書－第87期(2025/04/01－2026/03/31)
E01475,6022,S100YI3O,株式会社　赤阪鐵工所,2026-03-31,2026-06-25,有価証券報告書－第128期(2025/04/01－2026/03/31)
E01529,6391,S100YJ76,株式会社加地テック,2026-03-31,2026-06-25,有価証券報告書－第93期(2025/04/01－2026/03/31)
E01499,6140,S100YJMM,旭ダイヤモンド工業株式会社,2026-03-31,2026-06-25,有価証券報告書－第107期(2025/04/01－2026/03/31)
E00935,4521,S100YK2Q,科研製薬株式会社,2026-03-31,2026-06-25,有価証券報告書－第106期(2025/04/01－2026/03/31)
E00649,3877,S100YJ03,中越パルプ工業株式会社,2026-03-31,2026-06-25,有価証券報告書－第110期(2025/04/01－2026/03/31)
E01391,5962,S100YIX3,浅香工業株式会社,2026-03-31,2026-06-25,有価証券報告書－第122期(2025/04/01－2026/03/31)
E04346,9365,S100YJV2,トレーディア株式会社,2026-03-31,2026-06-25,有価証券報告書－第96期(2025/04/01－2026/03/31)
E05322,2349,S100YK0N,株式会社エヌアイデイ,2026-03-31,2026-06-25,有価証券報告書－第59期(2025/04/01－2026/03/31)
E04329,9380,S100YHD3,東海運株式会社,2026-03-31,2026-06-25,有価証券報告書－第125期(2025/04/01－2026/03/31)
E00344,1380,S100YK4U,株式会社秋川牧園,2026-03-31,2026-06-25,有価証券報告書－第47期(2025/04/01－2026/03/31)
E00090,1808,S100YJVQ,株式会社　長谷工コーポレーション,2026-03-31,2026-06-25,有価証券報告書－第109期(2025/04/01－2026/03/31)
E03664,8416,S100YJZJ,株式会社高知銀行,2026-03-31,2026-06-25,有価証券報告書－第146期(2025/04/01－2026/03/31)
E02656,8137,S100YJ4F,サンワテクノス株式会社,2026-03-31,2026-06-25,有価証券報告書－第78期(2025/04/01－2026/03/31)
E00443,2286,S100YJI4,林兼産業株式会社,2026-03-31,2026-06-25,有価証券報告書－第87期(2025/04/01－2026/03/31)
E01287,5658,S100YIXZ,日亜鋼業株式会社,2026-03-31,2026-06-25,有価証券報告書－第74期(2025/04/01－2026/03/31)
E00534,3123,S100YJC8,サイボー株式会社,2026-03-31,2026-06-25,有価証券報告書－第103期(2025/04/01－2026/03/31)
E03723,8742,S100YJB4,株式会社小林洋行,2026-03-31,2026-06-25,有価証券報告書－第79期(2025/04/01－2026/03/31)
E02286,6850,S100YJHF,株式会社チノー,2026-03-31,2026-06-25,有価証券報告書－第90期(2025/04/01－2026/03/31)
E00679,7987,S100YKAO,ナカバヤシ株式会社,2026-03-31,2026-06-25,有価証券報告書－第76期(2025/04/01－2026/03/31)
E01024,4231,S100YK4M,タイガースポリマー株式会社,2026-03-31,2026-06-25,有価証券報告書－第84期(2025/04/01－2026/03/31)
E02172,7247,S100YLLZ,株式会社ミクニ,2026-03-31,2026-06-26,有価証券報告書－第104期(2025/04/01－2026/03/31)
E23871,6629,S100YLV9,テクノホライゾン株式会社,2026-03-31,2026-06-26,有価証券報告書－第16期(2025/04/01－2026/03/31)
E03233,7416,S100YLJD,株式会社はるやまホールディングス,2026-03-31,2026-06-26,有価証券報告書－第52期(2025/04/01－2026/03/31)
E05452,1711,S100YM7I,株式会社ＳＤＳホールディングス,2026-03-31,2026-06-26,有価証券報告書－第41期(2025/04/01－2026/03/31)
E00912,7953,S100YKW4,菊水化学工業株式会社,2026-03-31,2026-06-26,有価証券報告書－第69期(2025/04/01－2026/03/31)
E03815,8698,S100YM8I,マネックスグループ株式会社,2026-03-31,2026-06-26,有価証券報告書－第22期(2025/04/01－2026/03/31)
E03847,8766,S100YLS8,東京海上ホールディングス株式会社,2026-03-31,2026-06-26,有価証券報告書－第24期(2025/04/01－2026/03/31)
E03406,2764,S100YL5S,株式会社ひらまつ,2026-03-31,2026-06-26,有価証券報告書－第44期(2025/04/01－2026/03/31)
E01956,9766,S100YKX5,コナミグループ株式会社,2026-03-31,2026-06-26,有価証券報告書－第54期(2025/04/01－2026/03/31)
E02304,6960,S100YLF7,フクダ電子株式会社,2026-03-31,2026-06-26,有価証券報告書－第79期(2025/04/01－2026/03/31)
E01333,5802,S100YL2M,住友電気工業株式会社,2026-03-31,2026-06-26,有価証券報告書－第156期(2025/04/01－2026/03/31)
E31104,3199,S100YJZ2,綿半ホールディングス株式会社,2026-03-31,2026-06-26,有価証券報告書－第78期(2025/04/01－2026/03/31)
E02171,6042,S100YKJL,株式会社ニッキ,2026-03-31,2026-06-26,有価証券報告書－第135期(2025/04/01－2026/03/31)
